0,1,2,3,4,5
"J2_03_M HD Sepsis ohne Organkomplikationen/Schock, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,1,1,0,64,0
2008,1,2,2,36,0.05555556
2008,2,1,1,12,0.08333333
2008,2,2,0,3,0
2008,3,1,2,17,0.1176471
2008,3,2,0,2,0
2008,4,1,0,20,0
2008,4,2,0,27,0
2008,5,1,0,13,0
2008,5,2,1,29,0.03448276
2008,6,1,3,29,0.1034483
2008,6,2,0,39,0
2008,7,1,3,43,0.06976744
2008,7,2,0,47,0
2008,8,1,6,68,0.08823529
2008,8,2,2,72,0.02777778
2008,9,1,4,72,0.05555556
2008,9,2,3,74,0.04054054
2008,10,1,9,109,0.08256881
2008,10,2,8,95,0.08421053
2008,11,1,18,134,0.1343284
2008,11,2,14,107,0.1308411
2008,12,1,25,222,0.1126126
2008,12,2,19,155,0.1225806
2008,13,1,62,334,0.1856287
2008,13,2,32,205,0.1560976
2008,14,1,76,359,0.2116992
2008,14,2,51,275,0.1854545
2008,15,1,71,409,0.1735941
2008,15,2,50,345,0.1449275
2008,16,1,123,522,0.2356322
2008,16,2,72,454,0.1585903
2008,17,1,110,464,0.237069
2008,17,2,110,487,0.2258727
2008,18,1,78,287,0.271777
2008,18,2,80,346,0.2312139
2008,19,1,38,111,0.3423423
2008,19,2,43,134,0.3208955
2008,20,1,9,21,0.4285714
2008,20,2,6,21,0.2857143
2009,1,1,1,51,0.01960784
2009,1,2,1,38,0.02631579
2009,2,1,0,8,0
2009,2,2,0,6,0
2009,3,1,0,12,0
2009,3,2,0,6,0
2009,4,1,0,20,0
2009,4,2,1,38,0.02631579
2009,5,1,1,22,0.04545455
2009,5,2,1,33,0.03030303
2009,6,1,1,21,0.04761905
2009,6,2,1,29,0.03448276
2009,7,1,0,37,0
2009,7,2,0,54,0
2009,8,1,6,52,0.1153846
2009,8,2,3,66,0.04545455
2009,9,1,7,98,0.07142857
2009,9,2,5,85,0.05882353
2009,10,1,11,121,0.09090909
2009,10,2,12,107,0.1121495
2009,11,1,22,150,0.1466667
2009,11,2,19,126,0.1507937
2009,12,1,33,236,0.1398305
2009,12,2,15,157,0.0955414
2009,13,1,50,362,0.1381215
2009,13,2,34,227,0.1497797
2009,14,1,84,489,0.1717791
2009,14,2,48,322,0.1490683
2009,15,1,88,536,0.1641791
2009,15,2,47,412,0.1140777
2009,16,1,108,627,0.1722488
2009,16,2,79,457,0.1728665
2009,17,1,135,537,0.2513966
2009,17,2,114,558,0.2043011
2009,18,1,93,391,0.2378517
2009,18,2,95,441,0.2154195
2009,19,1,25,99,0.2525253
2009,19,2,47,149,0.3154362
2009,20,1,8,23,0.3478261
2009,20,2,8,31,0.2580645
2010,1,1,0,57,0
2010,1,2,0,28,0
2010,2,1,0,10,0
2010,2,2,1,10,0.1
2010,3,1,0,7,0
2010,3,2,0,4,0
2010,4,1,0,22,0
2010,4,2,0,26,0
2010,5,1,0,17,0
2010,5,2,0,36,0
2010,6,1,1,20,0.05
2010,6,2,1,39,0.02564103
2010,7,1,2,24,0.08333333
2010,7,2,2,43,0.04651163
2010,8,1,1,52,0.01923077
2010,8,2,2,71,0.02816901
2010,9,1,1,103,0.009708738
2010,9,2,5,74,0.06756757
2010,10,1,8,118,0.06779661
2010,10,2,3,119,0.02521008
2010,11,1,12,159,0.0754717
2010,11,2,9,134,0.06716418
2010,12,1,28,226,0.1238938
2010,12,2,22,176,0.125
2010,13,1,46,348,0.1321839
2010,13,2,21,209,0.1004785
2010,14,1,53,447,0.1185682
2010,14,2,30,288,0.1041667
2010,15,1,66,516,0.127907
2010,15,2,41,342,0.119883
2010,16,1,86,610,0.1409836
2010,16,2,66,486,0.1358025
2010,17,1,100,553,0.1808318
2010,17,2,94,547,0.1718464
2010,18,1,84,405,0.2074074
2010,18,2,87,465,0.1870968
2010,19,1,31,139,0.2230216
2010,19,2,35,165,0.2121212
2010,20,1,4,28,0.1428571
2010,20,2,14,50,0.28
2011,1,1,0,48,0
2011,1,2,0,46,0
2011,2,1,0,14,0
2011,2,2,0,12,0
2011,3,1,0,6,0
2011,3,2,0,5,0
2011,4,1,0,14,0
2011,4,2,0,22,0
2011,5,1,0,26,0
2011,5,2,0,43,0
2011,6,1,0,27,0
2011,6,2,0,50,0
2011,7,1,0,22,0
2011,7,2,0,32,0
2011,8,1,1,42,0.02380952
2011,8,2,0,60,0
2011,9,1,1,90,0.01111111
2011,9,2,1,81,0.01234568
2011,10,1,4,128,0.03125
2011,10,2,1,97,0.01030928
2011,11,1,2,162,0.01234568
2011,11,2,6,124,0.0483871
2011,12,1,10,252,0.03968254
2011,12,2,10,141,0.07092199
2011,13,1,18,308,0.05844156
2011,13,2,7,181,0.03867403
2011,14,1,21,439,0.04783599
2011,14,2,17,243,0.06995885
2011,15,1,30,474,0.06329114
2011,15,2,20,316,0.06329114
2011,16,1,31,538,0.05762082
2011,16,2,27,434,0.06221198
2011,17,1,62,548,0.1131387
2011,17,2,46,481,0.0956341
2011,18,1,47,369,0.1273713
2011,18,2,51,383,0.1331593
2011,19,1,23,124,0.1854839
2011,19,2,27,179,0.150838
2011,20,1,5,25,0.2
2011,20,2,5,36,0.1388889
2012,1,1,0,46,0
2012,1,2,0,42,0
2012,2,1,0,8,0
2012,2,2,1,10,0.1
2012,3,1,0,13,0
2012,3,2,0,4,0
2012,4,1,0,24,0
2012,4,2,1,57,0.01754386
2012,5,1,0,36,0
2012,5,2,0,71,0
2012,6,1,0,34,0
2012,6,2,0,69,0
2012,7,1,0,39,0
2012,7,2,0,77,0
2012,8,1,0,51,0
2012,8,2,0,71,0
2012,9,1,1,93,0.01075269
2012,9,2,2,99,0.02020202
2012,10,1,4,160,0.025
2012,10,2,2,115,0.0173913
2012,11,1,10,202,0.04950495
2012,11,2,3,137,0.02189781
2012,12,1,14,260,0.05384615
2012,12,2,2,166,0.01204819
2012,13,1,18,407,0.04422604
2012,13,2,7,261,0.02681992
2012,14,1,20,527,0.03795066
2012,14,2,11,325,0.03384615
2012,15,1,32,529,0.06049149
2012,15,2,14,392,0.03571429
2012,16,1,52,638,0.0815047
2012,16,2,30,546,0.05494505
2012,17,1,58,605,0.09586777
2012,17,2,58,596,0.09731544
2012,18,1,40,403,0.09925558
2012,18,2,51,472,0.1080508
2012,19,1,28,179,0.1564246
2012,19,2,26,198,0.1313131
2012,20,1,4,34,0.1176471
2012,20,2,6,54,0.1111111
2013,1,1,0,74,0
2013,1,2,0,29,0
2013,2,1,0,12,0
2013,2,2,0,5,0
2013,3,1,0,7,0
2013,3,2,0,11,0
2013,4,1,0,35,0
2013,4,2,0,66,0
2013,5,1,0,37,0
2013,5,2,1,93,0.01075269
2013,6,1,1,42,0.02380952
2013,6,2,0,70,0
2013,7,1,0,53,0
2013,7,2,0,69,0
2013,8,1,0,90,0
2013,8,2,0,111,0
2013,9,1,0,118,0
2013,9,2,2,137,0.01459854
2013,10,1,4,217,0.01843318
2013,10,2,1,146,0.006849315
2013,11,1,4,257,0.0155642
2013,11,2,5,194,0.0257732
2013,12,1,6,319,0.01880878
2013,12,2,4,218,0.01834862
2013,13,1,14,467,0.02997859
2013,13,2,14,273,0.05128205
2013,14,1,20,653,0.03062787
2013,14,2,13,327,0.03975535
2013,15,1,37,667,0.05547226
2013,15,2,11,438,0.02511416
2013,16,1,45,747,0.06024096
2013,16,2,29,576,0.05034722
2013,17,1,58,766,0.07571802
2013,17,2,35,669,0.05231689
2013,18,1,60,552,0.1086957
2013,18,2,45,556,0.08093525
2013,19,1,22,210,0.1047619
2013,19,2,35,243,0.1440329
2013,20,1,6,40,0.15
2013,20,2,4,41,0.09756098
2014,1,1,0,13,0
2014,1,2,0,4,0
2014,2,1,0,1,0
2014,2,2,0,1,0
2014,4,1,0,1,0
2014,4,2,0,5,0
2014,5,1,0,3,0
2014,5,2,0,5,0
2014,6,1,0,1,0
2014,6,2,0,9,0
2014,7,1,0,3,0
2014,7,2,0,7,0
2014,8,1,0,4,0
2014,8,2,0,5,0
2014,9,1,0,9,0
2014,9,2,0,6,0
2014,10,1,2,21,0.0952381
2014,10,2,1,9,0.1111111
2014,11,1,2,24,0.08333333
2014,11,2,0,15,0
2014,12,1,1,27,0.03703704
2014,12,2,0,20,0
2014,13,1,3,40,0.075
2014,13,2,3,24,0.125
2014,14,1,4,65,0.06153846
2014,14,2,3,37,0.08108108
2014,15,1,5,59,0.08474576
2014,15,2,1,38,0.02631579
2014,16,1,6,76,0.07894737
2014,16,2,6,58,0.1034483
2014,17,1,7,78,0.08974359
2014,17,2,4,55,0.07272727
2014,18,1,10,72,0.1388889
2014,18,2,9,63,0.1428571
2014,19,1,7,26,0.2692308
2014,19,2,3,21,0.1428571
2014,20,1,1,7,0.1428571
2014,20,2,1,9,0.1111111
2015,1,1,0,8,0
2015,1,2,0,2,0
2015,4,1,0,2,0
2015,4,2,0,1,0
2015,5,1,0,2,0
2015,5,2,0,2,0
2015,6,1,0,1,0
2015,6,2,0,3,0
2015,7,1,0,1,0
2015,7,2,0,1,0
2015,8,1,0,2,0
2015,8,2,0,4,0
2015,9,1,0,4,0
2015,9,2,0,4,0
2015,10,1,0,11,0
2015,10,2,0,9,0
2015,11,1,0,15,0
2015,11,2,1,13,0.07692308
2015,12,1,1,19,0.05263158
2015,12,2,2,12,0.1666667
2015,13,1,3,24,0.125
2015,13,2,2,10,0.2
2015,14,1,2,36,0.05555556
2015,14,2,1,19,0.05263158
2015,15,1,4,41,0.09756098
2015,15,2,3,31,0.09677419
2015,16,1,2,54,0.03703704
2015,16,2,4,42,0.0952381
2015,17,1,5,39,0.1282051
2015,17,2,4,42,0.0952381
2015,18,1,5,52,0.09615385
2015,18,2,4,35,0.1142857
2015,19,1,1,17,0.05882353
2015,19,2,4,23,0.173913
2015,20,1,0,6,0
2015,20,2,0,6,0
2016,1,1,0,4,0
2016,1,2,0,4,0
2016,3,1,0,1,0
2016,4,2,0,2,0
2016,6,2,0,2,0
2016,7,1,0,3,0
2016,7,2,0,3,0
2016,8,1,0,1,0
2016,8,2,0,2,0
2016,9,1,0,1,0
2016,10,1,0,9,0
2016,10,2,0,4,0
2016,11,1,0,6,0
2016,11,2,0,6,0
2016,12,1,0,10,0
2016,12,2,2,6,0.3333333
2016,13,1,1,13,0.07692308
2016,13,2,1,7,0.1428571
2016,14,1,2,21,0.0952381
2016,14,2,3,13,0.2307692
2016,15,1,5,24,0.2083333
2016,15,2,4,23,0.173913
2016,16,1,5,33,0.1515152
2016,16,2,2,22,0.09090909
2016,17,1,3,36,0.08333333
2016,17,2,6,46,0.1304348
2016,18,1,5,41,0.1219512
2016,18,2,2,37,0.05405405
2016,19,1,2,23,0.08695652
2016,19,2,2,16,0.125
2016,20,1,0,4,0
2016,20,2,2,3,0.6666667
2017,1,1,0,8,0
2017,1,2,0,3,0
2017,3,1,0,1,0
2017,4,2,0,1,0
2017,5,1,0,1,0
2017,5,2,0,1,0
2017,6,1,0,1,0
2017,8,1,0,3,0
2017,8,2,0,1,0
2017,9,1,0,5,0
2017,9,2,0,2,0
2017,10,1,0,2,0
2017,10,2,0,3,0
2017,11,1,0,9,0
2017,11,2,0,3,0
2017,12,1,1,12,0.08333333
2017,12,2,0,5,0
2017,13,1,1,13,0.07692308
2017,13,2,0,7,0
2017,14,1,3,30,0.1
2017,14,2,1,19,0.05263158
2017,15,1,3,31,0.09677419
2017,15,2,0,29,0
2017,16,1,1,21,0.04761905
2017,16,2,1,20,0.05
2017,17,1,8,43,0.1860465
2017,17,2,4,24,0.1666667
2017,18,1,5,30,0.1666667
2017,18,2,5,26,0.1923077
2017,19,1,3,13,0.2307692
2017,19,2,4,19,0.2105263
2017,20,1,1,5,0.2
2017,20,2,2,6,0.3333333
2018,1,1,0,6,0
2018,1,2,0,5,0
2018,4,1,0,1,0
2018,4,2,0,1,0
2018,6,1,0,2,0
2018,6,2,0,1,0
2018,7,1,0,2,0
2018,8,1,0,5,0
2018,8,2,0,2,0
2018,9,1,1,7,0.1428571
2018,9,2,0,1,0
2018,10,1,0,4,0
2018,10,2,0,5,0
2018,11,1,0,8,0
2018,11,2,1,11,0.09090909
2018,12,1,0,8,0
2018,12,2,1,12,0.08333333
2018,13,1,0,19,0
2018,13,2,0,12,0
2018,14,1,0,17,0
2018,14,2,0,10,0
2018,15,1,4,30,0.1333333
2018,15,2,2,20,0.1
2018,16,1,4,45,0.08888889
2018,16,2,3,29,0.1034483
2018,17,1,1,40,0.025
2018,17,2,3,32,0.09375
2018,18,1,3,27,0.1111111
2018,18,2,0,31,0
2018,19,1,4,17,0.2352941
2018,19,2,6,17,0.3529412
2018,20,1,0,1,0
2018,20,2,1,4,0.25
2019,1,1,0,13,0
2019,1,2,0,9,0
2019,2,1,0,3,0
2019,2,2,0,6,0
2019,3,1,0,2,0
2019,3,2,0,3,0
2019,4,1,0,17,0
2019,4,2,0,15,0
2019,5,1,0,20,0
2019,5,2,1,18,0.05555556
2019,6,1,1,41,0.02439024
2019,6,2,1,41,0.02439024
2019,7,1,2,48,0.04166667
2019,7,2,1,32,0.03125
2019,8,1,3,66,0.04545455
2019,8,2,0,55,0
2019,9,1,0,71,0
2019,9,2,1,39,0.02564103
2019,10,1,0,104,0
2019,10,2,0,65,0
2019,11,1,5,177,0.02824859
2019,11,2,7,101,0.06930693
2019,12,1,17,292,0.05821918
2019,12,2,7,175,0.04
2019,13,1,22,385,0.05714286
2019,13,2,12,223,0.05381166
2019,14,1,41,538,0.07620818
2019,14,2,19,303,0.06270627
2019,15,1,52,760,0.06842105
2019,15,2,45,449,0.1002227
2019,16,1,94,887,0.1059752
2019,16,2,66,552,0.1195652
2019,17,1,108,933,0.1157556
2019,17,2,84,653,0.1286371
2019,18,1,129,762,0.1692913
2019,18,2,103,660,0.1560606
2019,19,1,74,333,0.2222222
2019,19,2,86,369,0.2330623
2019,20,1,19,84,0.2261905
2019,20,2,28,106,0.2641509
"D1_04_M HD Pneumonie, Alter 45-64, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,10,1,8,307,0.02605863
2008,10,2,7,210,0.03333333
2008,11,1,14,368,0.03804348
2008,11,2,9,231,0.03896104
2008,12,1,19,478,0.03974895
2008,12,2,14,340,0.04117647
2008,13,1,47,695,0.0676259
2008,13,2,31,493,0.06288032
2009,10,1,10,369,0.02710027
2009,10,2,6,235,0.02553191
2009,11,1,16,434,0.03686636
2009,11,2,6,292,0.02054795
2009,12,1,18,459,0.03921569
2009,12,2,13,359,0.0362117
2009,13,1,49,786,0.06234097
2009,13,2,13,515,0.02524272
2010,10,1,5,333,0.01501502
2010,10,2,5,232,0.02155172
2010,11,1,8,381,0.02099738
2010,11,2,8,299,0.02675585
2010,12,1,19,498,0.03815261
2010,12,2,15,365,0.04109589
2010,13,1,32,701,0.04564907
2010,13,2,12,555,0.02162162
2011,10,1,12,346,0.03468208
2011,10,2,3,250,0.012
2011,11,1,18,428,0.04205607
2011,11,2,4,286,0.01398601
2011,12,1,17,538,0.03159851
2011,12,2,9,376,0.02393617
2011,13,1,35,658,0.05319149
2011,13,2,26,515,0.05048544
2012,10,1,4,324,0.01234568
2012,10,2,7,212,0.03301887
2012,11,1,14,412,0.03398058
2012,11,2,9,275,0.03272727
2012,12,1,15,493,0.03042596
2012,12,2,16,363,0.04407713
2012,13,1,44,698,0.06303725
2012,13,2,23,476,0.04831933
2013,10,1,12,306,0.03921569
2013,10,2,3,189,0.01587302
2013,11,1,17,402,0.04228856
2013,11,2,7,280,0.025
2013,12,1,21,542,0.03874539
2013,12,2,14,374,0.03743316
2013,13,1,35,735,0.04761905
2013,13,2,14,487,0.02874743
2014,10,1,5,326,0.01533742
2014,10,2,1,241,0.004149378
2014,11,1,11,429,0.02564103
2014,11,2,4,264,0.01515152
2014,12,1,14,558,0.02508961
2014,12,2,12,378,0.03174603
2014,13,1,26,719,0.03616134
2014,13,2,12,443,0.02708804
2015,10,1,11,336,0.0327381
2015,10,2,8,252,0.03174603
2015,11,1,13,469,0.02771855
2015,11,2,4,312,0.01282051
2015,12,1,15,617,0.02431118
2015,12,2,9,433,0.02078522
2015,13,1,34,792,0.04292929
2015,13,2,14,557,0.02513465
2016,10,1,5,360,0.01388889
2016,10,2,3,255,0.01176471
2016,11,1,8,475,0.01684211
2016,11,2,3,351,0.008547009
2016,12,1,22,612,0.03594771
2016,12,2,10,433,0.02309469
2016,13,1,16,799,0.02002503
2016,13,2,13,524,0.02480916
2017,10,1,3,347,0.008645533
2017,10,2,4,219,0.01826484
2017,11,1,13,443,0.02934537
2017,11,2,4,355,0.01126761
2017,12,1,19,634,0.02996845
2017,12,2,7,440,0.01590909
2017,13,1,31,826,0.03753027
2017,13,2,17,598,0.02842809
2018,10,1,5,389,0.01285347
2018,10,2,3,313,0.009584665
2018,11,1,8,503,0.01590457
2018,11,2,12,385,0.03116883
2018,12,1,19,683,0.02781845
2018,12,2,8,476,0.01680672
2018,13,1,29,852,0.03403756
2018,13,2,16,689,0.02322206
2019,10,1,2,332,0.006024096
2019,10,2,2,231,0.008658009
2019,11,1,12,502,0.02390438
2019,11,2,3,347,0.008645533
2019,12,1,16,581,0.02753873
2019,12,2,7,484,0.01446281
2019,13,1,21,828,0.02536232
2019,13,2,11,644,0.01708075
"A2_03_M HD Herzinsuffizienz, Alter 45-64, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,10,1,1,61,0.01639344
2008,10,2,2,27,0.07407407
2008,11,1,3,138,0.02173913
2008,11,2,1,53,0.01886792
2008,12,1,8,251,0.03187251
2008,12,2,5,96,0.05208333
2008,13,1,14,402,0.03482587
2008,13,2,9,184,0.04891304
2009,10,1,1,92,0.01086957
2009,10,2,2,23,0.08695652
2009,11,1,4,142,0.02816901
2009,11,2,3,52,0.05769231
2009,12,1,5,260,0.01923077
2009,12,2,1,78,0.01282051
2009,13,1,18,426,0.04225352
2009,13,2,3,197,0.01522843
2010,10,1,3,84,0.03571429
2010,10,2,0,37,0
2010,11,1,3,166,0.01807229
2010,11,2,4,74,0.05405405
2010,12,1,7,269,0.0260223
2010,12,2,1,125,0.008
2010,13,1,15,460,0.0326087
2010,13,2,13,202,0.06435644
2011,10,1,0,92,0
2011,10,2,1,47,0.0212766
2011,11,1,2,133,0.01503759
2011,11,2,3,65,0.04615385
2011,12,1,4,250,0.016
2011,12,2,2,111,0.01801802
2011,13,1,17,481,0.03534304
2011,13,2,10,210,0.04761905
2012,10,1,3,89,0.03370787
2012,10,2,0,37,0
2012,11,1,3,153,0.01960784
2012,11,2,1,64,0.015625
2012,12,1,12,256,0.046875
2012,12,2,2,110,0.01818182
2012,13,1,19,442,0.04298643
2012,13,2,8,178,0.04494382
2013,10,1,5,73,0.06849315
2013,10,2,1,32,0.03125
2013,11,1,5,156,0.03205128
2013,11,2,1,56,0.01785714
2013,12,1,11,275,0.04
2013,12,2,3,112,0.02678571
2013,13,1,12,399,0.03007519
2013,13,2,9,202,0.04455446
2014,10,1,2,85,0.02352941
2014,10,2,0,35,0
2014,11,1,9,148,0.06081081
2014,11,2,3,61,0.04918033
2014,12,1,13,287,0.04529617
2014,12,2,4,131,0.03053435
2014,13,1,20,444,0.04504505
2014,13,2,10,184,0.05434783
2015,10,1,2,102,0.01960784
2015,10,2,1,30,0.03333333
2015,11,1,5,158,0.03164557
2015,11,2,1,82,0.01219512
2015,12,1,6,285,0.02105263
2015,12,2,5,111,0.04504505
2015,13,1,23,505,0.04554455
2015,13,2,5,180,0.02777778
2016,10,1,3,102,0.02941176
2016,10,2,2,42,0.04761905
2016,11,1,5,199,0.02512563
2016,11,2,5,65,0.07692308
2016,12,1,9,293,0.03071672
2016,12,2,4,116,0.03448276
2016,13,1,21,511,0.04109589
2016,13,2,9,224,0.04017857
2017,10,1,3,115,0.02608696
2017,10,2,1,35,0.02857143
2017,11,1,11,216,0.05092593
2017,11,2,1,53,0.01886792
2017,12,1,2,308,0.006493506
2017,12,2,2,109,0.01834862
2017,13,1,18,448,0.04017857
2017,13,2,3,224,0.01339286
2018,10,1,0,103,0
2018,10,2,2,35,0.05714286
2018,11,1,0,195,0
2018,11,2,1,47,0.0212766
2018,12,1,5,332,0.01506024
2018,12,2,3,151,0.01986755
2018,13,1,21,493,0.04259635
2018,13,2,9,245,0.03673469
2019,10,1,6,108,0.05555556
2019,10,2,2,34,0.05882353
2019,11,1,3,195,0.01538462
2019,11,2,0,46,0
2019,12,1,9,332,0.02710843
2019,12,2,4,118,0.03389831
2019,13,1,12,504,0.02380952
2019,13,2,5,224,0.02232143
A1_01_V Anteil Verlegungen bei HD Herzinfarkt (Alter >19) ,,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,CasesCH,CasesCHDen,pCH,,
2008,4220,11846,35.62384,,
2009,4731,12641,37.42584,,
2010,5208,14492,35.93707,,
2011,5212,15261,34.15241,,
2012,4385,15053,29.13041,,
2013,4266,15128,28.19937,,
2014,4545,15819,28.73127,,
2015,4623,16192,28.55114,,
2016,4921,16794,29.30213,,
2017,4642,16707,27.78476,,
2018,4525,16818,26.9057,,
2019,4704,16977,27.70808,,
"A7_16_M OP nur an Koronargefssen ohne HD Herzinfarkt, Alter 70-79, Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,15,1,7,303,0.02310231
2008,15,2,2,78,0.02564103
2008,16,1,3,218,0.01376147
2008,16,2,3,89,0.03370787
2009,15,1,9,305,0.0295082
2009,15,2,1,83,0.01204819
2009,16,1,6,207,0.02898551
2009,16,2,3,83,0.03614458
2010,15,1,1,247,0.004048583
2010,15,2,0,86,0
2010,16,1,3,211,0.01421801
2010,16,2,1,86,0.01162791
2011,15,1,6,261,0.02298851
2011,15,2,2,74,0.02702703
2011,16,1,5,232,0.02155172
2011,16,2,2,79,0.02531646
2012,15,1,5,293,0.01706485
2012,15,2,1,72,0.01388889
2012,16,1,1,232,0.004310345
2012,16,2,2,77,0.02597403
2013,15,1,2,288,0.006944444
2013,15,2,4,62,0.06451613
2013,16,1,4,213,0.01877934
2013,16,2,1,60,0.01666667
2014,15,1,3,310,0.009677419
2014,15,2,3,78,0.03846154
2014,16,1,3,235,0.01276596
2014,16,2,3,67,0.04477612
2015,15,1,4,283,0.01413428
2015,15,2,2,56,0.03571429
2015,16,1,2,197,0.01015228
2015,16,2,0,71,0
2016,15,1,7,301,0.02325581
2016,15,2,3,81,0.03703704
2016,16,1,1,231,0.004329004
2016,16,2,4,55,0.07272727
2017,15,1,3,307,0.009771987
2017,15,2,1,85,0.01176471
2017,16,1,5,210,0.02380952
2017,16,2,1,44,0.02272727
2018,15,1,0,313,0
2018,15,2,2,69,0.02898551
2018,16,1,3,218,0.01376147
2018,16,2,1,57,0.01754386
2019,15,1,4,286,0.01398601
2019,15,2,2,61,0.03278689
2019,16,1,3,215,0.01395349
2019,16,2,5,55,0.09090909
"H3_05_M Entfernung der Harnblase (Zystektomie), Mortalitt ",,,,,
BAG/OFSP/UFSP - CH-IQI Version V5-2 - Daten 2019 - 21. April 2021,,,,,
Jahr,AltEGrp,Sex,DeathCH,CasesCH,pCH
2008,5,1,0,1,0
2008,6,1,0,1,0
2008,6,2,0,2,0
2008,7,1,0,1,0
2008,7,2,0,1,0
2008,8,1,0,1,0
2008,8,2,0,1,0
2008,9,1,0,3,0
2008,9,2,0,6,0
2008,10,1,0,8,0
2008,10,2,0,4,0
2008,11,1,0,17,0
2008,11,2,1,9,0.1111111
2008,12,1,0,20,0
2008,12,2,0,10,0
2008,13,1,0,51,0
2008,13,2,0,11,0
2008,14,1,3,68,0.04411765
2008,14,2,1,13,0.07692308
2008,15,1,1,55,0.01818182
2008,15,2,1,19,0.05263158
2008,16,1,0,57,0
2008,16,2,0,15,0
2008,17,1,0,25,0
2008,17,2,0,18,0
2008,18,1,1,10,0.1
2008,19,1,0,1,0
2008,19,2,0,1,0
2009,1,2,0,1,0
2009,4,1,0,1,0
2009,7,1,0,1,0
2009,8,1,0,2,0
2009,8,2,0,2,0
2009,9,1,0,2,0
2009,9,2,0,2,0
2009,10,1,0,10,0
2009,10,2,0,2,0
2009,11,1,0,18,0
2009,11,2,0,8,0
2009,12,1,3,25,0.12
2009,12,2,0,4,0
2009,13,1,0,55,0
2009,13,2,0,12,0
2009,14,1,1,52,0.01923077
2009,14,2,0,21,0
2009,15,1,2,60,0.03333333
2009,15,2,0,13,0
2009,16,1,2,54,0.03703704
2009,16,2,2,24,0.08333333
2009,17,1,4,31,0.1290323
2009,17,2,0,18,0
2009,18,1,1,14,0.07142857
2009,18,2,1,3,0.3333333
2009,19,1,0,1,0
2010,1,1,0,1,0
2010,1,2,0,2,0
2010,4,1,0,1,0
2010,5,2,0,2,0
2010,7,2,0,2,0
2010,8,1,0,1,0
2010,8,2,0,1,0
2010,9,1,0,5,0
2010,9,2,0,2,0
2010,10,1,0,11,0
2010,10,2,0,4,0
2010,11,1,1,17,0.05882353
2010,11,2,0,13,0
2010,12,1,0,29,0
2010,12,2,0,7,0
2010,13,1,2,53,0.03773585
2010,13,2,1,17,0.05882353
2010,14,1,1,72,0.01388889
2010,14,2,0,19,0
2010,15,1,2,69,0.02898551
2010,15,2,0,15,0
2010,16,1,5,66,0.07575758
2010,16,2,0,23,0
2010,17,1,6,28,0.2142857
2010,17,2,0,10,0
2010,18,1,2,12,0.1666667
2010,18,2,1,11,0.09090909
2011,3,1,0,1,0
2011,4,2,0,1,0
2011,5,1,0,1,0
2011,6,2,0,1,0
2011,7,2,0,1,0
2011,9,1,0,3,0
2011,9,2,0,3,0
2011,10,1,0,9,0
2011,10,2,0,8,0
2011,11,1,0,13,0
2011,11,2,0,8,0
2011,12,1,0,30,0
2011,12,2,0,8,0
2011,13,1,1,38,0.02631579
2011,13,2,1,15,0.06666667
2011,14,1,0,63,0
2011,14,2,0,23,0
2011,15,1,1,71,0.01408451
2011,15,2,1,19,0.05263158
2011,16,1,3,72,0.04166667
2011,16,2,1,25,0.04
2011,17,1,2,34,0.05882353
2011,17,2,1,11,0.09090909
2011,18,1,2,11,0.1818182
2011,18,2,1,6,0.1666667
2011,19,1,0,1,0
2012,4,2,0,2,0
2012,5,1,0,1,0
2012,6,1,0,2,0
2012,6,2,0,1,0
2012,7,2,0,2,0
2012,8,2,0,3,0
2012,9,1,0,4,0
2012,9,2,0,2,0
2012,10,1,0,7,0
2012,10,2,0,1,0
2012,11,1,0,11,0
2012,11,2,0,3,0
2012,12,1,0,27,0
2012,12,2,0,11,0
2012,13,1,0,27,0
2012,13,2,0,21,0
2012,14,1,3,60,0.05
2012,14,2,1,26,0.03846154
2012,15,1,2,58,0.03448276
2012,15,2,0,25,0
2012,16,1,3,63,0.04761905
2012,16,2,2,22,0.09090909
2012,17,1,3,33,0.09090909
2012,17,2,1,10,0.1
2012,18,1,1,18,0.05555556
2012,18,2,0,4,0
2012,19,1,0,1,0
2013,5,2,0,1,0
2013,6,2,0,1,0
2013,7,1,0,2,0
2013,8,2,0,1,0
2013,9,1,0,3,0
2013,9,2,0,1,0
2013,10,1,0,9,0
2013,10,2,0,4,0
2013,11,1,2,12,0.1666667
2013,11,2,0,8,0
2013,12,1,0,32,0
2013,12,2,0,11,0
2013,13,1,2,53,0.03773585
2013,13,2,0,11,0
